Gp0000727,"Streptococcus pneumoniae sv. 4 TIGR4",PRJNA277,SAMN02604002,Ga0030703,AE005672,637000290,"Streptococcus pneumoniae TIGR4",170187,"","30 - 35",Mesophile,"","",32.5
Gp0006621,"Geobacter sulfurreducens KN400",PRJNA39745,"",Ga0028912,CP002031,648231707,"Geobacter sulfurreducens KN400",663917,"","",Mesophile,"","",
Gp0007444,"Lactobacillus crispatus ST1",PRJEA46813,"",Ga0029156,FN692037,646564539,"Lactobacillus crispatus ST1",748671,"","",Mesophile,"","",
Gp0007381,"Parachlamydia acanthamoebae UV7",PRJEA49033,"",Ga0029729,FR872580,650716071,"Parachlamydia acanthamoebae UV7",765952,"","",Mesophile,"","",
Gp0006158,"Streptococcus pseudoporcinus SPIN 20026",PRJNA59517,SAMN00116778,Ga0030709,AENS00000000,649990013,"Streptococcus pseudoporcinus SPIN 20026",910313,"","",Mesophile,"","",
Gp0006545,"Barnesiella intestinihominis YIT 11860",PRJNA46375,SAMN02595395,Ga0013973,ADLE00000000,2529292932,"Barnesiella intestinihominis YIT 11860",742726,"","",Mesophile,"","",
Gp0009783,"Rhizobium mesoamericanum STM6155",PRJNA163057,SAMN02440600,Ga0025161,ATYY00000000,2513237088,"Rhizobium mesoamericanum STM6155",1079800,"",28,Mesophile,"","",28.0
Gp0001143,"Lactobacillus fermentum IFO 3956",PRJDA18979,"",Ga0029166,AP008937,641522633,"Lactobacillus fermentum IFO 3956",334390,"","",Mesophile,"","",
Gp0035838,"Escherichia coli Nissle 1917",PRJEB1192,SAMEA2272139,Ga0015981,CAPM00000000,2537561670,"Escherichia coli Nissle 1917",316435,"","",Mesophile,"","",
Gp0004390,"Brucella abortus bv. 9 C68",PRJNA33575,SAMN02595293,Ga0027884,ACEL00000000,645058864,"Brucella abortus bv. 9 C68",520455,"",37,Mesophile,"","",37.0
Gp0001799,"Pseudomonas aeruginosa LESB58",PRJEA31101,SAMEA1705916,Ga0029978,FM209186,643348568,"Pseudomonas aeruginosa LESB58",557722,"","",Mesophile,"","",
Gp0006510,"Clostridium sp. HGF2",PRJNA54027,SAMN00116782,Ga0028384,AENW00000000,649989921,"Clostridium sp. HGF2",908340,"","",Mesophile,"","",
Gp0007881,"Shigella dysenteriae 1617",PRJNA48263,SAMN00792434,Ga0030298,ADUT00000000,649989998,"Shigella dysenteriae 1617",754093,"","",Mesophile,"","",
Gp0000679,"Streptococcus agalactiae sv. V/V 2603V/R",PRJNA330,SAMN02604013,Ga0030617,AE009948,637000285,"Streptococcus agalactiae sv. V/V 2603V/R",208435,"",37,Mesophile,"","",37.0
Gp0003405,"Methylacidiphilum infernorum V4",PRJNA28995,SAMN02604183,Ga0029381,CP000975,642555138,"Methylacidiphilum infernorum V4",481448,"",60C,Thermophile,"","",60.0
Gp0000598,"Mycobacterium avium paratuberculosis K-10",PRJNA91,SAMN02604086,Ga0029470,AE016958,637000168,"Mycobacterium avium paratuberculosis K-10",262316,"",37,Mesophile,"","",37.0
Gp0012281,"Enterobacteriaceae bacterium FGI 57",PRJNA200605,SAMN02744036,Ga0001636,CP003938,2507262057,"Enterobacteriaceae bacterium FGI 57",693444,"",37,Mesophile,"","",37.0
Gp0004252,"Ruminococcus sp. SR1/5",PRJNA39149,"",Ga0030186,FP929053,650377968,"Ruminococcus sp. SR1/5",41978,"",40,Mesophile,"","",40.0
Gp0004282,"Megamonas hypermegale ART12/1",PRJNA39163,"",Ga0029332,FP929048,650377958,"Megamonas hypermegale ART12/1",158847,"","",Mesophile,"","",
Gp0000356,"Baumannia cicadellinicola Hc",PRJNA12513,SAMN02604023,Ga0027799,CP000238,637000029,"Baumannia cicadellinicola Hc",374463,"","",Mesophile,"","",
Gp0004284,"Faecalibacterium prausnitzii L2-6",PRJNA45961,"",Ga0028814,FP929045,650377941,"Faecalibacterium prausnitzii L2-6",718252,"","",Mesophile,"","",
Gp0033965,"Dehalobacter sp. CF",PRJNA80805,"",Ga0026847,CP003870,2519899539,"Dehalobacter sp. CF",1131462,"","",Mesophile,"","",
Gp0003235,"Chlamydia trachomatis sv. L2 L2b/UCH-1/proctitis",PRJNA28585,SAMEA1705954,Ga0028259,AM884177,644736344,"Chlamydia trachomatis sv. L2 L2b/UCH-1/proctitis",471473,"","",Mesophile,"","",
Gp0000665,"Pseudomonas putida KT2440",PRJNA267,SAMN02603999,Ga0030003,AE015451,637000222,"Pseudomonas putida KT2440",160488,"","",Mesophile,"","",
Gp0000252,"Campylobacter fetus fetus 82-40",PRJNA16293,SAMN02604050,Ga0028138,CP000487,639633016,"Campylobacter fetus fetus 82-40",360106,"","",Mesophile,"","",
Gp0004470,"Eubacterium rectale M104/1",PRJNA39161,"",Ga0028801,FP929043,650377937,"Eubacterium rectale M104/1",39491,"","",Mesophile,"","",
Gp0004560,"Streptomyces viridochromogenes DSM 40736",PRJNA33607,SAMN02595301,Ga0030965,ACEZ00000000,645058855,"Streptomyces viridochromogenes DSM 40736",591159,"","",Mesophile,"","",
Gp0000322,"Clostridium perfringens ATCC 13124",PRJNA304,SAMN02604008,Ga0028369,CP000246,637000077,"Clostridium perfringens ATCC 13124",195103,"",37,Mesophile,"","",37.0
Gp0000517,"Anaplasma marginale St. Maries",PRJNA40,SAMN02604305,Ga0027444,CP000030,637000008,"Anaplasma marginale St. Maries",234826,"","",Mesophile,"","",
Gp0000524,"Streptococcus thermophilus LMG 18311",PRJNA13162,SAMN02604079,Ga0030752,CP000023,637000303,"Streptococcus thermophilus LMG 18311",264199,"",45,Thermophile,"","",45.0
Gp0005126,"Haemophilus influenzae NT127",PRJNA39125,SAMN02595334,Ga0028958,ACSL00000000,647000259,"Haemophilus influenzae NT127",656913,"","",Mesophile,"","",
Gp0004598,"Streptomyces sp. AA4",PRJNA33599,SAMN02595297,Ga0030898,ACEV00000000,645951800,"Streptomyces sp. AA4",591158,"","",Mesophile,"","",
Gp0000030,"Azorhizobium caulinodans ORS 571",PRJDA19267,"",Ga0027606,AP009384,641228476,"Azorhizobium caulinodans ORS 571",438753,"","",Mesophile,"","",
Gp0003240,"Salmonella enterica enterica sv. Typhi 404ty",PRJEA28289,SAMEA2272310,Ga0030236,CAAQ00000000,642979345,"Salmonella enterica enterica sv. Typhi 404ty",497977,"",37,Mesophile,"","",37.0
Gp0000890,"Streptococcus pyogenes sv. M49 NZ131",PRJNA20707,SAMN02604236,Ga0030722,CP000829,643348577,"Streptococcus pyogenes sv. M49 NZ131",471876,"","",Mesophile,"","",
Gp0003454,"uncultured Termite group 1 bacterium Rs-D17",PRJDA20871,"",Ga0031600,AP009510,642555172,"uncultured Termite group 1 bacterium Rs-D17",471821,"","",Mesophile,"","",
Gp0006309,"Marinithermus hydrothermalis T1, DSM 14884",PRJNA50827,SAMN00713602,Ga0025040,CP002630,2504643006,"Marinithermus hydrothermalis T1, DSM 14884",869210,"",67.5,Thermophile,"","",67.5
Gp0006325,"Muricauda ruestringensis B1, DSM 13258",PRJNA52467,SAMN02232041,Ga0024957,CP002999,2505679007,"Muricauda ruestringensis B1, DSM 13258",886377,"",30C,Mesophile,"","",30.0
Gp0000155,"Pelotomaculum thermopropionicum SI",PRJDA19023,"",Ga0029764,AP009389,640427128,"Pelotomaculum thermopropionicum SI",370438,"",55,Thermophile,"","",55.0
Gp0000954,"Candidatus Phytoplasma australiense",PRJNA29469,SAMEA3138281,Ga0028196,AM422018,642555117,"Candidatus Phytoplasma australiense",59748,"","",Mesophile,"","",
Gp0008931,"Wolbachia sp. wPipMol (Culex pipiens)",PRJEA52451,SAMEA2272196,Ga0019761,CACK00000000,2547132263,"Wolbachia sp. wPipMol (Culex pipiens)",886893,"","",Mesophile,"","",
Gp0000134,"Methanobrevibacter smithii PS, ATCC 35061",PRJNA18653,SAMN02604313,Ga0029348,CP000678,640427121,"Methanobrevibacter smithii PS, ATCC 35061",420247,"","37 - 40",Mesophile,"","",38.5
Gp0006355,"Terriglobus roseus KBS 63, DSM 18391",PRJNA63509,SAMN02261411,Ga0025128,CP003379,2510461070,"Terriglobus roseus KBS 63, DSM 18391",926566,"","",Mesophile,"","",
Gp0000666,"Mycoplasma penetrans HF-2",PRJNA176,"",Ga0029562,BA000026,637000182,"Mycoplasma penetrans HF-2",272633,"",37,Mesophile,"","",37.0
Gp0000561,"Pectobacterium atrosepticum SCRI1043",PRJNA350,SAMEA1705920,Ga0028668,BX950851,637000102,"Pectobacterium atrosepticum SCRI1043",218491,"","27 - 30",Mesophile,"","",28.5
Gp0000594,"Lactobacillus johnsonii NCC 533",PRJNA9638,SAMN02603676,Ga0029201,AE017198,637000140,"Lactobacillus johnsonii NCC 533",257314,"","25 - 35",Mesophile,"","",30.0
Gp0005968,"Cyanobium gracile PCC 6307",PRJNA158695,SAMN02261330,Ga0025559,CP003495,2508501011,"Cyanobium gracile PCC 6307",292564,"","",Mesophile,"","",
Gp0004442,"Neisseria gonorrhoeae PID332",PRJNA32803,SAMN02595246,Ga0029596,ABZO00000000,645058745,"Neisseria gonorrhoeae PID332",528358,"","",Mesophile,"","",
Gp0005969,"Geitlerinema sp. PCC 7407",PRJNA158833,SAMN02261348,Ga0025475,CP003591,2503538020,"Geitlerinema sp. PCC 7407",1173025,"","",Mesophile,"","",
Gp0005681,"Listeria seeligeri sv. 1/2b SLCC3954",PRJEA41123,"",Ga0029295,FN557490,646564544,"Listeria seeligeri sv. 1/2b SLCC3954",683837,"","",Mesophile,"","",
Gp0005937,"Buchnera aphidicola Ct",PRJNA41379,"",Ga0028035,CP001817,650716012,"Buchnera aphidicola Ct",261317,"","",Mesophile,"","",
Gp0000572,"Bartonella henselae Houston-1",PRJNA196,SAMEA3138249,Ga0027794,BX897699,637000027,"Bartonella henselae Houston-1",283166,"",37,Mesophile,"","",37.0
Gp0005141,"Candidatus Puniceispirillum marinum IMCC1322",PRJNA28081,"",Ga0028199,CP001751,646564516,"Candidatus Puniceispirillum marinum IMCC1322",488538,"","",Mesophile,"","",
Gp0000513,"Synechococcus elongatus PCC 6301",PRJNA13282,"",Ga0031127,AP008231,637000307,"Synechococcus elongatus PCC 6301",269084,"","",Mesophile,"","",
Gp0000515,"Francisella tularensis tularensis CHU S4",PRJNA9,SAMEA3138185,Ga0028856,AJ749949,637000114,"Francisella tularensis tularensis CHU S4",177416,"","",Mesophile,"","",
Gp0004810,"Staphylococcus aureus aureus WBG10049",PRJNA39241,SAMN02595344,Ga0030419,ACSV00000000,647533228,"Staphylococcus aureus aureus WBG10049",585160,"","30 - 37",Mesophile,"","",33.5
Gp0006752,"Staphylococcus aureus aureus WW2703/97",PRJNA39243,SAMN02595345,Ga0030420,ACSW00000000,647533229,"Staphylococcus aureus aureus WW2703/97",585161,"","30 - 37",Mesophile,"","",33.5
Gp0000479,"Pseudomonas protegens Pf-5",PRJNA327,SAMN02604012,Ga0029993,CP000076,637000220,"Pseudomonas protegens Pf-5",220664,"","25 - 30",Mesophile,"","",27.5
Gp0000750,"Ureaplasma parvum sv. 3 ATCC 700970",PRJNA101,SAMN02604098,Ga0031382,AF222894,637000332,"Ureaplasma parvum sv. 3 ATCC 700970",273119,"","",Mesophile,"","",
Gp0000639,"Streptococcus pyogenes sv. M3 SSI-1",PRJNA301,"",Ga0030723,BA000034,637000301,"Streptococcus pyogenes sv. M3 SSI-1",193567,"","30 - 35",Mesophile,"","",32.5
Gp0000540,"Rickettsia akari Hartford",PRJNA12953,SAMN02604084,Ga0030138,CP000847,640753043,"Rickettsia akari Hartford",293614,"","",Mesophile,"","",
Gp0000500,"Ehrlichia ruminantium Gardel",PRJNA13356,SAMEA3138254,Ga0028573,CR925677,637000099,"Ehrlichia ruminantium Gardel",302409,"","",Mesophile,"","",
Gp0004107,"Buchnera aphidicola Tuc7",PRJNA31223,SAMN02604133,Ga0028046,CP001158,643348522,"Buchnera aphidicola Tuc7",561501,"","",Mesophile,"","",
Gp0000086,"Nitratiruptor sp. SB155-2",PRJDA18963,"",Ga0029628,AP009178,640753037,"Nitratiruptor sp. SB155-2",387092,"","",Thermophile,"","",
Gp0000085,"Sulfurovum sp. NBC37-1",PRJDA18965,"",Ga0030999,AP009179,640753056,"Sulfurovum sp. NBC37-1",387093,"","",Thermophile,"","",
Gp0004886,"Staphylococcus aureus A9763",PRJNA36481,SAMN02595325,Ga0030371,ACKK00000000,645951827,"Staphylococcus aureus A9763",553592,"","30 - 37",Mesophile,"","",33.5
Gp0000403,"Xanthomonas oryzae pv. oryzae MAFF 311018",PRJNA16297,"",Ga0031519,AP008229,637000347,"Xanthomonas oryzae pv. oryzae MAFF 311018",342109,"","",Mesophile,"","",
Gp0000557,"Leifsonia xyli xyli CTCB07",PRJNA212,SAMN02603772,Ga0029255,AE016822,637000149,"Leifsonia xyli xyli CTCB07",281090,"","20 - 25",Mesophile,"","",22.5
Gp0000560,"Mesoplasma florum L1",PRJNA10650,SAMN03081416,Ga0029338,AE017263,637000158,"Mesoplasma florum L1",265311,"","20 - 40",Mesophile,"","",30.0
Gp0006230,"Escherichia coli 2362-75",PRJNA40275,SAMN00792453,Ga0028693,ADUL00000000,649989947,"Escherichia coli 2362-75",670897,"",37,Mesophile,"","",37.0
Gp0000600,"Bdellovibrio bacteriovorus HD100",PRJNA9637,SAMEA3138335,Ga0027800,BX842601,637000030,"Bdellovibrio bacteriovorus HD100",264462,"","28 - 30",Mesophile,"","",29.0
Gp0000308,"Listeria welshimeri sv. 6b, SLCC5334",PRJNA13443,SAMEA3138260,Ga0029296,AM263198,639633035,"Listeria welshimeri sv. 6b, SLCC5334",386043,"","",Mesophile,"","",
Gp0000602,"Geobacter sulfurreducens PCA",PRJNA192,SAMN02603989,Ga0028913,AE017180,637000120,"Geobacter sulfurreducens PCA",243231,"",30,Mesophile,"","",30.0
Gp0000646,"Shigella flexneri sv. 2a 2457T",PRJNA408,SAMN02604096,Ga0030301,AE014073,637000263,"Shigella flexneri sv. 2a 2457T",198215,"",37,Mesophile,"","",37.0
Gp0004106,"Buchnera aphidicola 5A",PRJNA31225,SAMN02604134,Ga0028036,CP001161,643348520,"Buchnera aphidicola 5A",563178,"","",Mesophile,"","",
Gp0004036,"Enterococcus faecium TC 6",PRJNA32161,SAMN02595327,Ga0028650,ACOB00000000,647533155,"Enterococcus faecium TC 6",565666,"","",Mesophile,"","",
Gp0001147,"Streptomyces griseus griseus NBRC 13350",PRJDA20085,"",Ga0030829,AP009493,641522653,"Streptomyces griseus griseus NBRC 13350",455632,"","25 - 35",Mesophile,"","",30.0
Gp0000758,"Bacillus halodurans C-125",PRJNA235,"",Ga0027684,BA000004,637000020,"Bacillus halodurans C-125",272558,"","",Mesophile,"","",
Gp0000721,"Mycobacterium tuberculosis CDC1551",PRJNA223,SAMN02603992,Ga0029497,AE000516,637000172,"Mycobacterium tuberculosis CDC1551",83331,"",37,Mesophile,"","",37.0
Gp0000730,"Mycoplasma pulmonis UAB CTIP",PRJNA100,SAMEA3138324,Ga0029565,AL445566,637000184,"Mycoplasma pulmonis UAB CTIP",272635,"",37,Mesophile,"","",37.0
Gp0004350,"Neisseria gonorrhoeae FA6140",PRJNA32791,SAMN02595241,Ga0029591,ABZI00000000,645058714,"Neisseria gonorrhoeae FA6140",528353,"","",Mesophile,"","",
Gp0004982,"Staphylococcus aureus A9635",PRJNA36477,SAMN02595323,Ga0030368,ACKI00000000,645951828,"Staphylococcus aureus A9635",553583,"","30 - 37",Mesophile,"","",33.5
Gp0004988,"Staphylococcus aureus A10102",PRJNA39223,SAMN02595337,Ga0030358,ACSO00000000,647000314,"Staphylococcus aureus A10102",553601,"","30 - 37",Mesophile,"","",33.5
Gp0003272,"Salmonella enterica enterica sv. Typhi E01-6750",PRJEA28293,SAMEA2272534,Ga0030240,CAAS00000000,642979343,"Salmonella enterica enterica sv. Typhi E01-6750",497975,"",37,Mesophile,"","",37.0
Gp0000676,"Streptococcus agalactiae sv. III/III NEM316",PRJNA334,SAMEA3138330,Ga0030623,AL732656,637000287,"Streptococcus agalactiae sv. III/III NEM316",211110,"",37,Mesophile,"","",37.0
Gp0000773,"Treponema pallidum pallidum Nichols",PRJNA5,SAMN02604348,Ga0031362,AE000520,637000328,"Treponema pallidum pallidum Nichols",243276,"","",Mesophile,"","",
Gp0000254,"Clostridium novyi NT",PRJNA16820,SAMN02603464,Ga0028367,CP000382,639633021,"Clostridium novyi NT",386415,"","",Mesophile,"","",
Gp0003750,"Streptomyces clavuligerus ATCC 27064",PRJNA28551,SAMN02595221,Ga0009952,ABJH00000000,2502894011,"Streptomyces clavuligerus ATCC 27064",443255,"","25 - 35",Mesophile,"","",30.0
Gp0000543,"Mannheimia succiniciproducens MBEL55E",PRJNA13068,SAMN02603473,Ga0029322,AE016827,637000156,"Mannheimia succiniciproducens MBEL55E",221988,"",37,Mesophile,"","",37.0
Gp0001629,"Mycobacterium tuberculosis 02_1987",PRJNA29167,SAMN02595225,Ga0029491,ABLM00000000,642979309,"Mycobacterium tuberculosis 02_1987",515616,"","",Mesophile,"","",
Gp0004991,"Brucella abortus bv. 5 B3196",PRJNA36509,SAMN02595354,Ga0027882,ACXC00000000,647533117,"Brucella abortus bv. 5 B3196",520453,"",37,Mesophile,"","",37.0
Gp0006373,"Mycoplasma suis KI_3806",PRJNA43245,"",Ga0009361,FQ790233,2511231073,"Mycoplasma suis KI_3806",708248,"","",Mesophile,"","",
Gp0006582,"Hydrogenobaculum sp. HO",PRJNA41741,SAMN02232031,Ga0025539,CP004347,2506210034,"Hydrogenobaculum sp. HO",547144,"",58,Thermophile,"","",58.0
Gp0004699,"Pyramidobacter piscolens W5455",PRJNA34581,SAMN00002506,Ga0030039,ADFP00000000,647000302,"Pyramidobacter piscolens W5455",352165,"","",Mesophile,"","",
Gp0000667,"Streptococcus mutans sv. C UA159",PRJNA333,SAMN02604090,Ga0030655,AE014133,637000288,"Streptococcus mutans sv. C UA159",210007,"",37,Mesophile,"","",37.0
Gp0000139,"Mycoplasma agalactiae PG2",PRJNA16095,"",Ga0029530,CU179680,646564553,"Mycoplasma agalactiae PG2",347257,"","",Mesophile,"","",
Gp0006507,"Candidatus Sulcia muelleri CARI",PRJNA43087,"",Ga0028203,CP002163,648028014,"Candidatus Sulcia muelleri CARI",706194,"","",Mesophile,"","",
Gp0006196,"Lactobacillus salivarius ACS-116-V-Col5a",PRJNA49443,SAMN00017035,Ga0029222,AEBA00000000,648276684,"Lactobacillus salivarius ACS-116-V-Col5a",768728,"","",Mesophile,"","",
Gp0000705,"Pyrobaculum aerophilum IM2",PRJNA172,SAMN02604075,Ga0030041,AE009441,638154513,"Pyrobaculum aerophilum IM2",178306,"","74 - 104",Hyperthermophile,"","",89.0
Gp0006019,"Citrobacter freundii ballerup 7851",PRJEA50369,SAMEA2272125,Ga0019711,CACD00000000,2547132213,"Citrobacter freundii ballerup 7851",670484,"","",Mesophile,"","",
Gp0004502,"Staphylococcus aureus aureus Mu50-omega",PRJDA33445,SAMD00036539,Ga0030409,BABM00000000,645058726,"Staphylococcus aureus aureus Mu50-omega",585891,"","",Mesophile,"","",
Gp0000406,"Methanosphaera stadtmanae DSM 3091",PRJNA15579,SAMN02604180,Ga0029374,CP000102,637000163,"Methanosphaera stadtmanae DSM 3091",339860,"","36 - 40",Mesophile,"","",38.0
Gp0000516,"Zymomonas mobilis mobilis ZM4",PRJNA12354,SAMN02603579,Ga0031577,AE008692,637000356,"Zymomonas mobilis mobilis ZM4/CP4",542,"","25 - 30",Mesophile,"","",27.5
Gp0000215,"Prochlorococcus sp. MIT9303",PRJNA13496,SAMN02603917,Ga0029920,CP000554,640069323,"Prochlorococcus sp. MIT9303",59922,"","",Mesophile,"","",
Gp0043335,"Hyphomicrobium nitrativorans NL23",PRJNA229194,"",Ga0013494,CP006912,2528311098,"Hyphomicrobium nitrativorans NL23",1029756,"",30-35?C,Mesophile,"","",32.5
Gp0004443,"Neisseria gonorrhoeae SK-92-679",PRJNA32805,SAMN02595247,Ga0029597,ABZP00000000,645058710,"Neisseria gonorrhoeae SK-92-679",528359,"","",Mesophile,"","",
Gp0000702,"Pyrococcus furiosus DSM 3638",PRJNA287,SAMN02604284,Ga0030046,AE009950,638154515,"Pyrococcus furiosus DSM 3638",186497,"","70 - 103",Hyperthermophile,"","",86.5
Gp0004080,"Capnocytophaga sputigena Capno, ATCC 33612",PRJNA30997,SAMN00000681,Ga0028216,ABZV00000000,642979305,"Capnocytophaga sputigena Capno, ATCC 33612",553177,"","",Mesophile,"","",
Gp0004507,"Staphylococcus aureus aureus TCH70",PRJNA31543,SAMN00001489,Ga0024131,ACHH00000000,2562617178,"Staphylococcus aureus aureus TCH70",548475,"","30 - 37",Mesophile,"","",33.5
Gp0010361,"Vibrio sinaloensis CAIM 648, DSM 21326",PRJNA61945,SAMN02952919,Ga0031472,AEVT00000000,649990030,"Vibrio sinaloensis CAIM 648, DSM 21326",945550,27?C,30c,"","","",30.0
Gp0003699,"Micrococcus luteus SK58",PRJNA34071,SAMN00008343,Ga0029420,ADCD00000000,647000274,"Micrococcus luteus SK58",596312,"","",Mesophile,"","",
Gp0004089,"Campylobacter showae RM3277",PRJNA31019,SAMN00000722,Ga0028162,ACVQ00000000,645058720,"Campylobacter showae RM3277",553219,"","",Mesophile,"","",
Gp0004761,"Streptococcus mitis ATCC 6249",PRJNA50515,SAMN00116813,Ga0030647,AEEN00000000,648276734,"Streptococcus mitis ATCC 6249",864567,"","",Mesophile,"","",
Gp0040080,"Rhodobacter sphaeroides NCIB 8253","","",Ga0030107,S71770,651717148,"Rhodobacter sphaeroides NCIB 8253",1063,"","25 - 35",Mesophile,"","",30.0
Gp0000781,"Bacillus subtilis subtilis 168",PRJNA76,"",Ga0027713,AL009126,646311909,"Bacillus subtilis subtilis 168",224308,"",30,Mesophile,"","",30.0
Gp0004397,"Staphylococcus aureus aureus TCH130",PRJNA31541,SAMN00001490,Ga0030414,ACHD00000000,645058811,"Staphylococcus aureus aureus TCH130",548474,"","30 - 37",Mesophile,"","",33.5
Gp0002168,"Ureaplasma urealyticum sv. 10 Western",PRJNA20247,SAMN02603440,Ga0031384,CP001184,643348586,"Ureaplasma urealyticum sv. 10 Western",565575,"",37,Mesophile,"","",37.0
Gp0000653,"Tropheryma whipplei TW08/27",PRJNA354,SAMEA1705925,Ga0031370,BX072543,637000330,"Tropheryma whipplei TW08/27",218496,"",37,Mesophile,"","",37.0
Gp0007156,"Escherichia coli TA271",PRJNA39091,SAMN02595371,Ga0028779,ADAZ00000000,648276670,"Escherichia coli TA271",656443,"","",Mesophile,"","",
Gp0005149,"Staphylococcus aureus aureus H19",PRJNA39233,SAMN02595341,Ga0030394,ACSS00000000,647533223,"Staphylococcus aureus aureus H19",585155,"","30 - 37",Mesophile,"","",33.5
Gp0002056,"Streptococcus pneumoniae INV200 (ST 9, serotype 14)",PRJNA50731,"",Ga0030685,FQ312029,650377977,"Streptococcus pneumoniae INV200 (ST 9, serotype 14)",869216,"","",Mesophile,"","",
Gp0007054,"Escherichia coli TA143",PRJNA39079,SAMN02595370,Ga0028777,ADAY00000000,648276668,"Escherichia coli TA143",656437,"","",Mesophile,"","",
Gp0004885,"Staphylococcus aureus A6300",PRJNA36471,SAMN02595320,Ga0030362,ACKF00000000,645951823,"Staphylococcus aureus A6300",553571,"","30 - 37",Mesophile,"","",33.5
Gp0004980,"Staphylococcus aureus A8115",PRJNA36473,SAMN02595321,Ga0030363,ACKG00000000,645951839,"Staphylococcus aureus A8115",553573,"","30 - 37",Mesophile,"","",33.5
Gp0004253,"Ruminococcus bromii L2-63",PRJNA39153,"",Ga0030180,FP929051,650377966,"Ruminococcus bromii L2-63",40518,"",40,Mesophile,"","",40.0
Gp0006275,"Propionibacterium acnes J165",PRJNA40681,SAMN00031757,Ga0029932,ADJL00000000,647000297,"Propionibacterium acnes J165",679195,"","",Mesophile,"","",
Gp0004244,"Propionibacterium acidifaciens F0233",PRJNA31003,SAMN02436184,Ga0029939,ACVN00000000,645058700,"Propionibacterium acidifaciens F0233",553198,"","",Mesophile,"","",
Gp0000888,"Ruminococcus lactaris ATCC 29176",PRJNA20557,SAMN00000022,Ga0030183,ABOU00000000,642791604,"Ruminococcus lactaris ATCC 29176",471875,"",37,Mesophile,"","",37.0
Gp0000462,"Mycoplasma hyopneumoniae J",PRJNA10675,SAMN02603526,Ga0029552,AE017243,637000179,"Mycoplasma hyopneumoniae J",262719,"",37,Mesophile,"","",37.0
Gp0003370,"Streptococcus pneumoniae 70585",PRJNA28043,SAMN02603446,Ga0030667,CP000918,643692040,"Streptococcus pneumoniae 70585",488221,"","",Mesophile,"","",
Gp0001641,"Mycobacterium tuberculosis EAS054",PRJNA29329,SAMN02595227,Ga0029499,ABOV00000000,642979363,"Mycobacterium tuberculosis EAS054",520140,"","",Mesophile,"","",
Gp0007621,"Streptomyces bingchenggensis BCW-1",PRJNA46847,"",Ga0030782,CP002047,646862346,"Streptomyces bingchenggensis BCW-1",749414,"","",Thermophile,"","",
Gp0007470,"Thiocystis violascens 611, DSM 198",PRJNA60641,SAMN02232062,Ga0024905,CP003154,2508501051,"Thiocystis violascens 611, DSM 198",765911,"","",Mesophile,"","",
Gp0007704,"Mycoplasma suis Illinois",PRJNA49421,"",Ga0029566,CP002525,650716064,"Mycoplasma suis Illinois",768700,"",37,Mesophile,"","",37.0
Gp0000394,"Synechococcus sp. JA-3-3Ab",PRJNA16251,SAMN02604048,Ga0031136,CP000239,637000313,"Synechococcus sp. JA-3-3Ab",321327,"","",Thermophile,"","",
Gp0003323,"Cellvibrio japonicus Ueda107",PRJNA28329,SAMN02603448,Ga0028232,CP000934,642555119,"Cellvibrio japonicus Ueda107",498211,"","",Mesophile,"","",
Gp0008395,"Mycobacterium sp. JDM601",PRJNA51513,"",Ga0029485,CP002329,650716061,"Mycobacterium sp. JDM601",875328,"","",Mesophile,"","",
Gp0004809,"Streptococcus dysgalactiae equisimilis sv. G GGS_124",PRJDA27849,"",Ga0030632,AP010935,644736406,"Streptococcus dysgalactiae equisimilis sv. G GGS_124",486410,"","",Mesophile,"","",
Gp0009522,"Mycobacterium tuberculosis CDC1551A",PRJNA59573,SAMN02596696,Ga0015857,AELF00000000,2537561546,"Mycobacterium tuberculosis CDC1551A",911237,"","",Mesophile,"","",
Gp0001137,"Porphyromonas gingivalis ATCC 33277",PRJDA19051,"",Ga0029822,AP009380,642555148,"Porphyromonas gingivalis ATCC 33277",431947,"","",Mesophile,"","",
Gp0006232,"Escherichia coli EPECa14",PRJNA40267,SAMN00792451,Ga0016301,ADUN00000000,2537561992,"Escherichia coli EPECa14",670893,"",37,Mesophile,"","",37.0
Gp0006265,"Escherichia coli LT-68",PRJNA40261,SAMN00792443,Ga0016286,ADUP00000000,2537561977,"Escherichia coli LT-68",670890,"",37,Mesophile,"","",37.0
Gp0006205,"Mobiluncus mulieris FB024-16",PRJNA51063,SAMN00100748,Ga0029451,AEGV00000000,648276691,"Mobiluncus mulieris FB024-16",866770,"","",Mesophile,"","",
Gp0010190,"Salmonella enterica enterica sv. Montevideo 2009085258",PRJNA51391,SAMN00710615,Ga0014946,AETP00000000,2531839629,"Salmonella enterica enterica sv. Montevideo 2009085258",871592,"","",Mesophile,"","",
Gp0010192,"Salmonella enterica enterica sv. Montevideo IA_2009159199",PRJNA51975,SAMN00710618,Ga0014944,AETR00000000,2531839627,"Salmonella enterica enterica sv. Montevideo IA_2009159199",882863,"","",Mesophile,"","",
Gp0010320,"Salmonella enterica enterica sv. Montevideo MB101509-0077",PRJNA51381,SAMN00710610,Ga0016378,AETK00000000,2537562069,"Salmonella enterica enterica sv. Montevideo MB101509-0077",871587,"","",Mesophile,"","",
